"2024-01-25 00:00:00",40069.8,40261.7,39556.2,39924.8,1465.25,39283.17,42758.75,42930.8,21.32,1681.26,-871.22,-449.15
"2024-01-26 00:00:00",39924.8,42213.6,39810.4,41814.2,3399.17,39308.35,42651.47,42901.25,44.83,1494.06,-761.11,-511.54
"2024-01-27 00:00:00",41814.3,42194.3,41399.9,42126.3,1297.45,39336.39,42561.99,42860.19,46.43,1495.79,-641.27,-537.49
"2024-01-28 00:00:00",42126.3,42800.0,41651.2,42024.9,1693.01,39363.14,42313.76,42826.49,51.73,1482.28,-548.16,-539.62
"2024-01-29 00:00:00",42025.0,43333.0,41817.8,43269.5,1946.95,39402.01,42170.8,42816.12,54.11,1474.94,-369.68,-505.63
"2024-01-30 00:00:00",43272.7,43857.2,42716.0,42956.0,2446.94,39437.37,41985.36,42850.51,49.0,1447.44,-250.64,-454.64
"2024-01-31 00:00:00",42956.0,43742.3,42300.1,42551.7,2838.35,39468.36,41795.43,42872.14,48.91,1480.82,-186.77,-401.06
"2024-02-01 00:00:00",42551.7,43250.0,41882.5,43075.2,2669.02,39504.25,41809.18,42875.87,61.29,1417.64,-92.85,-339.42
"2024-02-02 00:00:00",43075.3,43431.5,42546.6,43185.9,2184.38,39540.88,41827.08,42879.26,60.11,1346.19,-9.37,-273.41
"2024-02-03 00:00:00",43185.9,43345.2,42900.1,42982.8,526.16,39575.13,41890.26,42900.05,58.39,1249.41,39.94,-210.74
"2024-02-04 00:00:00",42982.8,43091.1,42232.8,42591.4,629.56,39605.14,41894.51,42907.25,56.29,1255.2,46.9,-159.21
"2024-02-05 00:00:00",42591.3,43489.0,42250.9,42650.0,1582.96,39635.44,41870.28,42933.36,75.09,1183.4,56.49,-116.07
"2024-02-06 00:00:00",42650.0,43339.7,42530.3,43085.0,1340.6,39669.77,41887.14,42942.14,75.49,1128.21,98.06,-73.25
"2024-02-07 00:00:00",43085.0,44362.0,42763.7,44333.6,3765.69,39716.17,42040.58,42983.47,78.88,1168.01,229.11,-12.77
"2024-02-08 00:00:00",44333.7,45606.2,44333.7,45329.6,3551.72,39772.03,42226.47,43017.47,82.83,1208.51,408.63,71.51
"2024-02-09 00:00:00",45329.6,48188.5,45258.8,47127.0,5688.47,39845.21,42500.32,43082.62,82.63,1246.12,688.01,194.81
"2024-02-10 00:00:00",47127.1,48154.0,46900.0,47773.2,1605.66,39924.1,42811.25,43158.14,83.32,1278.95,950.6,345.97
"2024-02-11 00:00:00",47766.2,48590.0,47580.9,48295.0,1781.36,40007.39,43250.5,43249.04,85.25,1268.97,1187.13,514.2
"2024-02-12 00:00:00",48295.0,50339.5,47642.0,49943.7,5147.57,40106.26,43755.48,43387.62,85.89,1353.42,1490.43,709.45
"2024-02-13 00:00:00",49943.7,50390.2,48240.0,49755.4,3982.47,40202.27,44239.76,43510.64,87.06,1425.49,1696.06,906.77
"2024-02-14 00:00:00",49750.1,52136.8,49255.2,51835.1,4718.31,40318.02,44835.28,43696.96,92.78,1528.31,2003.73,1126.16
"2024-02-15 00:00:00",51835.2,52843.0,51335.2,51947.1,4193.47,40433.73,45341.92,43866.54,92.5,1538.33,2230.89,1347.11
"2024-02-16 00:00:00",51947.1,52574.2,51625.0,52185.3,2064.58,40550.66,45844.87,44057.92,92.59,1542.92,2402.44,1558.17
"2024-02-17 00:00:00",52185.3,52192.0,50581.2,51700.0,2108.89,40661.6,46328.63,44249.96,90.18,1626.19,2470.76,1740.69
"2024-02-18 00:00:00",51700.1,52392.1,51231.1,52156.3,1645.27,40775.98,46772.97,44450.09,93.83,1647.81,2532.52,1899.06
"2024-02-19 00:00:00",52157.1,52475.6,51704.8,51771.1,1628.63,40885.38,47213.72,44640.69,90.58,1614.43,2521.32,2023.51
"2024-02-20 00:00:00",51771.2,52991.8,50663.7,52270.1,4612.93,40998.66,47699.64,44802.48,90.63,1722.91,2523.62,2123.53
"2024-02-21 00:00:00",52270.1,52359.9,50636.4,51866.9,2178.54,41106.8,48139.22,44940.37,86.02,1731.85,2464.5,2191.73
"2024-02-22 00:00:00",51866.9,52035.0,50890.2,51300.1,1926.74,41208.23,48544.93,45109.39,79.77,1722.72,2344.88,2222.36
"2024-02-23 00:00:00",51300.1,51472.4,50456.0,50739.4,1510.22,41303.07,48932.76,45239.94,70.55,1586.06,2179.71,2213.83
"2024-02-24 00:00:00",50739.4,51650.0,50589.7,51554.5,942.0,41405.07,49380.92,45387.43,71.1,1572.22,2090.49,2189.16
"2024-02-25 00:00:00",51554.5,51936.7,51300.0,51733.8,1220.62,41507.84,49835.11,45542.9,69.95,1545.62,2011.06,2153.54
